contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
FB230120C00165000,2022-01-03 20:06:44+00:00,165.0,179.18,176.5,180.45,-0.8200073,-0.4555596,4,608,0.5170336383056642,True,REGULAR,USD
FB230120C00170000,2022-01-03 20:57:27+00:00,170.0,173.56,172.75,174.1,0.66000366,0.38172567,24,698,0.5147143255615234,True,REGULAR,USD
FB230120C00175000,2022-01-03 20:57:56+00:00,175.0,168.89,166.8,169.45,11.639999,7.4022255,24,329,0.5048877636718749,True,REGULAR,USD
FB230120C00180000,2022-01-03 20:38:32+00:00,180.0,165.75,163.75,164.7,21.669998,15.040255,16,309,0.49265033721923834,True,REGULAR,USD
FB230120C00185000,2022-01-03 20:58:47+00:00,185.0,159.69,157.75,161.95,26.39,19.79745,24,516,0.5209703665161132,True,REGULAR,USD
FB230120C00190000,2022-01-03 20:59:25+00:00,190.0,155.1,154.5,157.45,-7.899994,-4.846622,15,134,0.511876219177246,True,REGULAR,USD
FB230120C00195000,2022-01-03 20:56:36+00:00,195.0,150.77,148.5,152.8,-1.0800018,-0.7112293,9,609,0.49991344818115235,True,REGULAR,USD
FB230120C00200000,2022-01-03 20:13:47+00:00,200.0,147.39,145.65,146.85,2.3899994,1.6482754,32,7710,0.46545944702148445,True,REGULAR,USD
FB230120C00210000,2022-01-03 16:05:46+00:00,210.0,138.01,135.65,139.6,-7.310013,-5.030287,5,732,0.47580480255126956,True,REGULAR,USD
FB230120C00220000,2021-12-30 15:00:48+00:00,220.0,130.25,126.95,131.0,-5.75,-4.227941,2,6877,0.4611870288085938,True,REGULAR,USD
FB230120C00230000,2021-12-28 17:51:19+00:00,230.0,128.69,119.85,120.85,0.0,0.0,12,1785,0.42496302581787115,True,REGULAR,USD
FB230120C00235000,2022-01-03 16:45:11+00:00,235.0,116.2,114.2,116.6,-1.25,-1.0642827,20,398,0.4180356048583984,True,REGULAR,USD
FB230120C00240000,2022-01-03 18:13:10+00:00,240.0,112.87,110.0,112.7,-7.1299973,-5.941664,1,1560,0.41501439483642577,True,REGULAR,USD
FB230120C00245000,2022-01-03 19:03:04+00:00,245.0,108.3,106.05,108.7,-9.229996,-7.8533106,2,425,0.41014688980102537,True,REGULAR,USD
FB230120C00250000,2022-01-03 20:34:53+00:00,250.0,105.35,103.65,104.7,-0.13999939,-0.13271342,9,2167,0.40476059112548823,True,REGULAR,USD
FB230120C00255000,2022-01-03 16:22:44+00:00,255.0,100.82,99.6,100.6,-0.83000183,-0.81652904,3,329,0.3978331701660156,True,REGULAR,USD
FB230120C00260000,2022-01-03 17:31:49+00:00,260.0,97.4,94.3,96.85,-5.699997,-5.52861,8,2282,0.39418635604858404,True,REGULAR,USD
FB230120C00265000,2022-01-03 14:38:49+00:00,265.0,95.15,92.15,93.15,-2.290001,-2.3501651,4,551,0.3904479901123047,True,REGULAR,USD
FB230120C00270000,2022-01-03 19:43:22+00:00,270.0,89.25,87.15,89.5,-1.75,-1.923077,6,854,0.38663333099365227,True,REGULAR,USD
FB230120C00275000,2021-12-30 19:07:42+00:00,275.0,87.19,84.6,85.95,-5.2599945,-5.689556,1,998,0.3832001377868652,True,REGULAR,USD
FB230120C00280000,2021-12-30 15:15:58+00:00,280.0,89.25,80.0,82.5,0.0,0.0,1,4227,0.3801026345825196,True,REGULAR,USD
FB230120C00285000,2022-01-03 19:39:53+00:00,285.0,78.85,78.0,79.05,-5.4500046,-6.465011,2,834,0.37639478591918946,True,REGULAR,USD
FB230120C00290000,2022-01-03 18:42:36+00:00,290.0,75.9,74.65,75.6,0.40000153,0.52980334,9,1156,0.3721376263427735,True,REGULAR,USD
FB230120C00295000,2021-12-31 15:46:37+00:00,295.0,74.8,71.0,72.35,0.0,0.0,1,657,0.36904012313842777,True,REGULAR,USD
FB230120C00300000,2022-01-03 20:58:42+00:00,300.0,68.5,68.5,69.2,-1.199997,-1.72166,174,9287,0.3662020167541504,True,REGULAR,USD
FB230120C00305000,2022-01-03 18:47:59+00:00,305.0,66.36,65.2,65.9,-4.970001,-6.967617,1,1147,0.3615633912658691,True,REGULAR,USD
FB230120C00310000,2022-01-03 20:24:26+00:00,310.0,63.56,62.15,63.05,-0.59000015,-0.9197196,2,9998,0.3599612344360351,True,REGULAR,USD
FB230120C00315000,2022-01-03 17:25:36+00:00,315.0,60.25,59.2,60.05,0.25,0.4166667,4,1397,0.3565890757751465,True,REGULAR,USD
FB230120C00320000,2022-01-03 17:04:19+00:00,320.0,57.22,56.55,57.15,0.63000107,1.1132728,8,3892,0.3534305380249023,True,REGULAR,USD
FB230120C00325000,2022-01-03 20:50:01+00:00,325.0,54.8,53.55,54.7,-0.20999908,-0.38174713,5,2730,0.35309484802246094,True,REGULAR,USD
FB230120C00330000,2022-01-03 20:12:39+00:00,330.0,52.23,50.85,52.0,-0.670002,-1.2665443,22,3473,0.35028725891113277,True,REGULAR,USD
FB230120C00335000,2022-01-03 18:41:53+00:00,335.0,49.7,47.1,49.35,0.69000244,1.407881,15,1137,0.34728130752563474,True,REGULAR,USD
FB230120C00340000,2022-01-03 20:43:54+00:00,340.0,47.3,46.0,47.5,0.8999977,1.9396503,88,10263,0.3495853616333008,False,REGULAR,USD
FB230120C00345000,2022-01-03 20:22:52+00:00,345.0,45.16,44.0,46.35,0.4300003,0.9613242,38,1204,0.3563754548645019,False,REGULAR,USD
FB230120C00350000,2022-01-03 20:26:07+00:00,350.0,42.9,41.65,44.1,0.40000153,0.94118005,95,6077,0.35455967712402336,False,REGULAR,USD
FB230120C00355000,2022-01-03 15:58:01+00:00,355.0,40.98,39.35,40.3,-1.3199997,-3.1205666,4,1007,0.34097949066162114,False,REGULAR,USD
FB230120C00360000,2022-01-03 20:12:39+00:00,360.0,38.42,35.9,38.15,-0.88000107,-2.2391887,5,2230,0.33884328155517573,False,REGULAR,USD
FB230120C00365000,2022-01-03 15:36:02+00:00,365.0,37.15,35.65,36.05,-0.8499985,-2.236838,4,818,0.3365087101745606,False,REGULAR,USD
FB230120C00370000,2022-01-03 16:20:35+00:00,370.0,34.45,33.05,34.25,0.22000122,0.6427146,19,2073,0.3358068128967285,False,REGULAR,USD
FB230120C00375000,2022-01-03 16:45:46+00:00,375.0,32.74,31.6,33.85,-1.8099976,-5.238777,35,1234,0.34477889114379884,False,REGULAR,USD
FB230120C00380000,2022-01-03 20:47:43+00:00,380.0,30.7,28.75,30.9,-0.069999695,-0.22749333,43,4328,0.33467767379760743,False,REGULAR,USD
FB230120C00385000,2022-01-03 20:28:02+00:00,385.0,29.47,28.55,29.05,-0.7900009,-2.6107101,70,2143,0.3320531883239746,False,REGULAR,USD
FB230120C00390000,2022-01-03 15:20:02+00:00,390.0,27.8,27.0,27.5,-1.7000008,-5.7627144,3,2969,0.33113767013549805,False,REGULAR,USD
FB230120C00395000,2022-01-03 16:09:22+00:00,395.0,26.4,24.4,26.0,-1.1000004,-4.0000014,1,2976,0.3301000828552246,False,REGULAR,USD
FB230120C00400000,2022-01-03 20:49:29+00:00,400.0,24.9,23.25,25.85,-0.10000038,-0.4000015,74,9832,0.33884328155517573,False,REGULAR,USD
FB230120C00405000,2021-12-31 17:25:52+00:00,405.0,24.75,22.8,23.3,0.0,0.0,3,349,0.3288641333007812,False,REGULAR,USD
FB230120C00410000,2022-01-03 17:51:38+00:00,410.0,22.1,21.45,23.1,-1.0900002,-4.700302,116,1234,0.3365239688110352,False,REGULAR,USD
FB230120C00415000,2022-01-03 19:48:33+00:00,415.0,21.17,19.4,20.85,-0.8500004,-3.8601286,40,567,0.3277349942016602,False,REGULAR,USD
FB230120C00420000,2022-01-03 18:04:09+00:00,420.0,19.95,18.3,19.95,-0.049999237,-0.24999617,59,7389,0.32912353012084955,False,REGULAR,USD
FB230120C00425000,2022-01-03 20:56:24+00:00,425.0,18.65,17.25,18.8,-1.1000004,-5.5696225,34,726,0.32807068420410157,False,REGULAR,USD
FB230120C00430000,2022-01-03 20:13:52+00:00,430.0,17.75,16.55,17.8,-1.0,-5.3333335,6,1339,0.32784180465698237,False,REGULAR,USD
FB230120C00435000,2021-12-31 18:25:13+00:00,435.0,17.95,15.65,16.7,0.0,0.0,2,1116,0.3263311996459961,False,REGULAR,USD
FB230120C00440000,2022-01-03 15:56:50+00:00,440.0,16.6,15.25,15.85,-0.35000038,-2.064899,2,1989,0.3265600791931152,False,REGULAR,USD
FB230120C00445000,2021-12-29 20:04:42+00:00,445.0,17.6,14.5,15.1,0.0,0.0,4,307,0.32730775238037113,False,REGULAR,USD
FB230120C00450000,2022-01-03 20:37:46+00:00,450.0,14.3,13.7,14.35,-0.3000002,-2.0547957,17,932,0.32770447692871096,False,REGULAR,USD
FB230120C00460000,2022-01-03 20:20:50+00:00,460.0,12.84,12.25,12.85,-2.2799997,-15.079363,1,2471,0.32744508010864254,False,REGULAR,USD
FB230120C00470000,2022-01-03 17:33:54+00:00,470.0,11.51,10.95,11.55,-0.03999996,-0.34632,2,808,0.3277197355651856,False,REGULAR,USD
FB230120C00480000,2021-12-31 16:47:22+00:00,480.0,11.42,9.85,10.4,0.0,0.0,4,1515,0.3282232705688476,False,REGULAR,USD
FB230120C00490000,2022-01-03 19:07:26+00:00,490.0,9.4,8.5,9.35,-2.75,-22.633747,1,446,0.32855896057128897,False,REGULAR,USD
FB230120C00500000,2022-01-03 20:20:50+00:00,500.0,8.43,7.65,8.55,-0.5199995,-5.8100505,37,8706,0.3306036178588867,False,REGULAR,USD
FB230120C00510000,2022-01-03 20:34:18+00:00,510.0,7.75,6.95,7.7,-2.6999998,-25.83732,1,362,0.3310461183166504,False,REGULAR,USD
FB230120C00520000,2022-01-03 16:18:38+00:00,520.0,7.05,6.3,7.05,-1.5599995,-18.118462,2,2632,0.3329839651489258,False,REGULAR,USD
FB230120C00530000,2022-01-03 16:19:10+00:00,530.0,6.4,5.75,6.35,-1.4499998,-18.471334,1,617,0.3333501724243164,False,REGULAR,USD
FB230120C00540000,2022-01-03 20:20:50+00:00,540.0,5.82,5.2,5.8,-2.31,-28.413284,3,2970,0.3349065533447265,False,REGULAR,USD
FB230120C00550000,2021-12-31 17:51:32+00:00,550.0,5.54,4.75,5.4,-0.059999943,-1.0714276,1,3193,0.33792776336669916,False,REGULAR,USD
FB230120C00560000,2022-01-03 20:58:56+00:00,560.0,4.8,4.4,4.85,-0.2999997,-5.8823476,170,51708,0.3378667288208008,False,REGULAR,USD
FB230120C00570000,2021-12-21 18:20:18+00:00,570.0,4.9,4.0,4.6,0.0,0.0,19,1392,0.34207811248779296,False,REGULAR,USD
FB230120C00580000,2021-12-28 17:05:43+00:00,580.0,5.35,3.7,4.25,0.0,0.0,1,348,0.3440312179565429,False,REGULAR,USD
FB230120C00590000,2021-12-08 15:37:53+00:00,590.0,4.65,3.45,4.05,0.0,0.0,1,254,0.3482120843505859,False,REGULAR,USD
FB230120C00600000,2022-01-03 20:59:47+00:00,600.0,3.45,3.4,3.65,-0.45000005,-11.538463,25,5519,0.348090015258789,False,REGULAR,USD
FB230120C00650000,2022-01-03 19:15:08+00:00,650.0,2.5,2.23,2.59,-0.25,-9.090909,36,3672,0.35880157806396484,False,REGULAR,USD
FB230120C00700000,2022-01-03 20:50:13+00:00,700.0,1.8,1.79,1.99,-0.24000001,-11.764707,127,3470,0.37201555725097657,False,REGULAR,USD
